￥168.00￥148.002人拼|创星 V3 移动电信版 双卡双待 超薄可爱迷你儿童手机学生 女男卡片机 直板按键 音乐MP3特色手机 黑色 移动版特色手机 迷你超小学生手机男女款 非智能功能机 孩子防沉迷 听音乐【老人机点击这里】||鸣逸手机通讯专营店|100+条评价|
￥1499.00|三星（SAMSUNG） 三星 Galaxy Folder2 （SM-G1650）翻盖手机 琉璃黑 4G全网通(2GB RAM+16GB ROM)送指环+原装线控耳机！支持移动联通电信4G  奢华经典商务机三星W2018||世纪金联手机专营店|200+条评价|
￥119.00|京崎（TOOKY） X6 翻盖手机 老人机 双卡双待备用老年手机 黑色京东配送 高清大屏 大字大声大按键 SOS 语音报号 支持拍照 音乐 持久待机||天探手机专营店|200+条评价|
￥2068.00|APPLE苹果 Apple 苹果6 iPhone 6 移动联通电信全网通4G智能手机 金色 32GB||优爱特手机旗舰店|80+条评价|
￥499.00|酷派（Coolpad）锋尚N2D 2GB+16GB 金色 移动优先版移动联通双4G手机 双卡双待美颜自拍/后置双摄/5英寸高清屏幕/更多机型请点击！||酷派京东自营旗舰店|30+条评价|
￥178.00|守护宝 （上海中兴）F888  移动/联通 2G 三防老人手机 黑色特色手机 中兴守护宝 5200毫安电池 双一键开关手电筒 充电宝 一键拨号 语音王 老人机||深圳有福手机专营店|10+条评价|
￥199.00|波导（BiRD）A520C 老人手机 电信2G功能机老年机 玫瑰红（电信2G手机）特色手机 电信老人手机 大电池长待机 老年人手机男女座充 强光手电  购移动版点此||禄业通讯专营店|400+条评价|
￥4988.00|华为（HUAWEI） P20 Pro 全面屏徕卡三摄  全网通版 双卡双待 亮黑色 6GB+64GB【国行正品保证】4000万徕卡三摄/DxO评分过百/夜神之！选购华为P20||瑞创恒泰科技手机专营店|10+条评价|
￥1088.00|华为 （HUAWEI）畅享7S 全面屏双摄手机 蓝色 全网通( 3G 32G)【新品现货 京东物流 闪电发货】爆款推荐：诺基亚X6后置双摄+骁龙636，新品现货！！||泰业手机专营店|900+条评价|
￥3199.00|黑鲨 游戏手机 极夜黑 6G+64GB（全网通）【现货直发 送限量JBL原装耳机】 红魔手机限时火热抢购中 点我进入||恒大和旗舰店|10+条评价|
￥688.00|魅族（MEIZU） 魅蓝Note5 手机 月光银 移动全网通4G(3+32G)【京东配送】发货迅速 原封现货 猛戳 新品现货魅蓝s6||聚捷联盛手机旗舰店|2900+条评价|
￥168.00|纽曼 （Newman） C360 天翼CDMA 电信版4G老人手机 单卡 黑色【猛戳：升级版】支持天翼电信2G、3G、4G卡 9个情亲号 语音王 震动【赠手电筒+电池】||万佳诚手机专营店|4000+条评价|
￥149.00|诺基亚（NOKIA） 105 移动/联通双2G老人手机 TA-1010    黑色直板按键 移动联通双2G老人手机 支持手电筒||优爱特手机旗舰店|600+条评价|
￥839.00|魅族（MEIZU） 魅蓝Note6 全网通手机 曜石黑（3G+32G）后置双摄像头，高通骁龙625~~点击抢购新款魅蓝6T||优爱特手机旗舰店|900+条评价|
￥698.00|纽曼（Newman） NX1 3G+32GB 移动联通电信4G手机 深灰色【京东直发】5.72英寸 全面屏 人脸识别快速解锁 前置800W像素美颜自拍全面屏全网通||优星伟业手机专营店|5条评价|
￥1999.00|小米 note3 手机 黑色 全网通 （6GB+64GB）标准版送时尚耳机，送完结束，先到先得！坚果3限时火热抢购中 立即点击进入||恒大和旗舰店|20+条评价|
￥4999.00|华为（HUAWEI） Mate10 Pro 全面屏 手机 宝石蓝色 全网通4G(6G+128G)3期免息！送299元视窗保护套+乐心手环+VR眼镜+原装三件套+全屏钢化膜！mate10||掌视界数码旗舰店|2600+条评价|
￥199.00|飞利浦（PHILIPS） E181 雅致黑 时尚直板 超长待机 移动联通2G 双卡双待 老人手机 学生备用功能机【618手机大促】6月1日-2日百款手机秒杀！ 618元神券放送！上亿神券派不停！新品手机大量到货！猛戳享福利>>||飞利浦手机京东自营旗舰店|3600+条评价|
￥158.00|FNNI K15 移动联通 电视魔音变声 三防老人手机 大字体大音量 超长待机 黑色四种通话魔音变声，6800毫安待机60天，手机电视直播，手电筒，亲情号6个，电信版请点这里||酷威手机专营店|1300+条评价|
￥988.00|小米（MI） 小米 红米note5A 手机 香槟金高配版 全网通(4G+64G)点击此处购买红米5A||融一手机专营店|900+条评价|
￥8688.00|Apple 苹果X iPhoneX  全网通4G手机 银色 公开(256G)标配【原封正品 】下单送壳+膜+自拍杆+指环扣 点击购买苹果8plus||融一手机专营店|900+条评价|
￥148.00|纽曼（Newman） L660S 移动/联通/电信 翻盖手机 老人手机 男 女 老年手机 黑红 移动联通版【双屏翻盖】移动联通/电信版翻盖 老年人手机女款 CDMA  大字体 大按键手机4G卡||致诚信达数码专营店|1000+条评价|
￥99.00|优思（Uniscope） US6 移动/联通/电信 三防直板老人手机 超长待机老年手机 黑金色 移动联通双卡版4000毫安大电池双卡双待大字体大按键大音量户外专用老年人手机 学生备用功能机 支持4G卡||智加手机专营店|1200+条评价|
￥1586.00|华为（HUAWEI） 华为 麦芒6 全面屏手机 极光蓝色 全网通(4G+64G)【三色速发】送原装三件套 (二合一数据线+自拍杆+指环支架)+壳膜套装！||掌视界数码旗舰店|100+条评价|
￥148.00|纽曼（Newman） V9 移动/联通2G  翻盖老人手机 土豪金特色手机【京东直发】双卡双待 键盘手写  QQ功能 点击购买电信版翻盖老人手机！！！||诚信精品惠手机专营店|1.2万+条评价|
￥2999.00|魅族（MEIZU） 魅族 15 Plus手机 全面屏手机6GB+64GB 全网通公开版 全网通4G手 砚黑 6G 64G【下单即送移动电源】2000W暗光双摄，3倍无损变焦，雕刻时光，重塑经典！现货售卖||顺电手机旗舰店|50+条评价|
￥228.00|守护宝 上海中兴F555 军工 三防手机 老人机  大字体大声音防水手机 军绿色||OKSJ手机旗舰店|300+条评价|
￥648.00|小米（MI） 小米(MI) 红米4x 4G手机 香槟金 全网通(2G RAM+16G ROM)标配【货票同行】5英寸屏幕，4100毫安大电池长续航！骁龙八核处理器！【爆款红米4A】||牧申手机旗舰店|2400+条评价|
￥1999.00|金立（Gionee） M7 移动联通电信4G 双卡双待 全面屏手机 6GB+64GB 香槟金【下单立减】送小音箱+捷波朗蓝牙耳机+车充+移动电源！支持三微信||酷风行手机专营店|80+条评价|
￥858.00|酷派（Coolpad） cool1 dual升级版 全网通4G手机 双卡双待 锋芒金 全网通（4G RAM+32G ROM）【正品.京配.认准博海】送硅胶.钢化.耳机.支架.店铺延保1年||博海宇通手机旗舰店|300+条评价|
￥4358.00|华为（HUAWEI） P20手机 全面屏徕卡双摄 极光色 全网通 6GB+128GB下单即送荣耀礼盒+小米1W毫安充电宝+3D全屏膜+游戏摇杆！华为P20 Pro现货→||爵臻手机专营店|20+条评价|
￥1775.00|魅族（MEIZU） 魅族E3 魅蓝E3全面屏手机 香槟金 全网通（6G+64G）【京东配送 现货速发】 128G限时特惠抢完即止~！限量优惠pro7||聚捷联盛手机旗舰店|200+条评价|
￥778.00|中兴（ZTE） A2S（BV0721) 移动联通电信4G 双卡智能手机 3GB运存+32GB内存 深灰色顺丰包邮【送保护壳+防爆膜】3+32G内存，5.2英寸高清屏，1300万后置像素指纹识别||宇航手机专营店|90+条评价|
￥299.00|索爱 Z8 电信  翻盖老人手机男 女 老年手机 玫瑰金【京东配送】 翻盖接听 信号强 自动报时 一键手电 大声音大字体 特色手机 移动版请点击||索爱手机专卖店|1100+条评价|
￥396.00|中兴（ZTE） G720T星星2号移动联通双4G手机 白色顺丰包邮【送保护壳+指环扣】5英寸屏2G+16G大内存1300万像素||宇航手机专营店|90+条评价|
￥649.00￥639.002人拼|华为（HUAWEI） 荣耀 畅玩7 手机 蓝色 全网通(2G+16G)【荣耀新品&现货开售】下单就送品牌耳机+壳膜等  小巧全面屏  耳返低时延 飙歌不跑调||佳沪手机旗舰店|20+条评价|
￥799.00|魅族（MEIZU） 魅蓝Note6(M721C）   电信全网通4G 智能手机 双卡双待 香槟金 (3G RAM+32G ROM)前置1600万像素   后置双摄像头  4000毫安大电池  支持快速充电||众盛手机专营店|30+条评价|
￥699.00|优购（UooGou） T6全网通 3GB+32GB 特色手机 移动联通电信4G手机 双卡双待 玫瑰金【京东直发】 8个微信一体机 前置指纹识别  人脸解锁 智能手机新品请点击||异维手机专营店|2700+条评价|
￥1285.00|魅族（MEIZU） 魅族Pro7 手机 香槟金 全网通(4G +64G) 标准版【现货发售】双摄如瞳，明睦善睐！创新新屏，妙不可言！【pro7plus】||易道手机专营店|200+条评价|
￥1999.00|SUGAR 糖果S11全面屏手机 移动联通电信4G手机 双卡双待 海军蓝【送智能机器人+2万毫安充电宝+运动蓝牙耳机等壕礼】sugar糖果S11手机，黄子韬同款！||恒金煜手机专营店|10+条评价|
￥648.00|纽曼（Newman） NX1 手机 全面屏 智能手机  全网通4G 移动联通电信 双卡双待 一体机 黑色 尊享版32GB特色手机 现货速发，可货到付款，5.72英寸全面屏，人脸解锁，后置双摄，一体机||金诚腾达手机专营店|200+条评价|
￥1128.00|魅族（MEIZU） 魅蓝note6 全网通4G手机  双卡双待 皓月银(4G RAM+64G ROM)【自营仓配 极速达】下单即发！后置双摄像头，极速对焦，骁龙625处理器！新品魅蓝6T~||久汇通数码旗舰店|1000+条评价|
￥319.00|360 手机 4G手机 双卡双待 黑色（360C5） 移动4G(2GB+16GB) 标配不限购买，领卷在下单，质保一年！ 5英寸屏！360N7吃鸡游戏手机||牧申手机旗舰店|3900+条评价|
￥1999.00|华为（HUAWEI） 【白条6期免息】Nova3e 移动定制全网通4G智能手机 幻夜黑 4GB+64GB套餐套餐版享7重购机好礼【荣耀9青春版下单赠好礼 】||中国移动手机官方旗舰店|300+条评价|
￥499.00|优购（UooGou） F8全网通手机 3GB+32GB 移动联通电信4G智能手机一体机 双卡双待 白色【618尊享】保价60天！京东配送 买一送六 前置指纹识别 人脸解锁 智能手机||博力杰手机专营店|20+条评价|
￥1099.00￥788.002人拼|努比亚（nubia） M2青春版 NX573J 全网通4G智能手机 香槟金 全网通(3G RAM + 64G ROM)限时秒杀PLUS会员价769元【送指环扣+腾讯王卡+高品质耳机】购魅蓝NOTE6 戳我~||茄子手机旗舰店|300+条评价|
￥809.00|小米（MI） 红米5 手机 金色 全网通(3GB RAM+32GB ROM)标配【现货包邮速发】18:9全面屏，前置柔光自拍，骁龙八核处理器！红米5 plus戳我~||爵臻手机专营店|60+条评价|
￥1295.00|努比亚（nubia） V18 全面屏 游戏手机 太空金 全网通4GB+64GB赠充电宝自拍杆 黑色预售6月5前发货吃鸡,王者/6英寸全面屏/4000mAh电池 新品N3||佳沪手机旗舰店|700+条评价|
￥779.00|魅族（MEIZU） 魅蓝Note6 4G手机 香槟金 全网通(3G+32G)【店长推荐，现货速发】魅蓝新旗舰，5.5英寸屏幕, 骁龙625八核处理器！魅蓝S6抢购中||旭永手机专营店|800+条评价|
￥369.00|诺基亚（NOKIA） 3310 移动联通2G 老年老人手机商务备用机 双卡双待 儿童学生功能手机 深蓝【自营时效配送 货票同行】做自己，享不同，经典贪吃蛇，天生萌萌哒~新诺基亚4G版点击查看||众盛手机专营店|2300+条评价|
￥2798.00|小米（MI） 小米6 全网通4G手机 双卡双待 亮黑色（6G+64G）【自营仓配 极速达】原封带票！高检验入仓！骁龙835，变焦双摄拍人更美！选米“6X”点我~||久汇通数码旗舰店|300+条评价|
￥1499.00|夏普（SHARP） S3 mini 全面屏手机 曜石黑 6GB+64GB#618秒杀日#直降300元！再领100元优惠券，领到就是赚到！！戳我戳我！||京联通达旗舰店|400+条评价|
￥79.00|京崎（TOOKY） X7 三防手机 老人机 户外备用机  双卡双待 可当充电宝 黑色2.4英寸高清大屏 防尘抗震 大容量电池支持反向充电 大字大声大按键 收音机||天探手机旗舰店|30+条评价|
￥218.00|长虹（CHANGHONG） GA888C 老人手机 电信2G手机 黑金色特色手机 电信手机 直板按键老人机 大声大字 备用机||长虹手机旗舰店|1000+条评价|
￥449.00|魅族（MEIZU） 魅族手机 魅蓝A5手机 移动4G双卡双待 智能手机 香槟金 移动定制版（2G+16G）【魅族新品】5.0寸屏|3060mAh电池|下单即送壳膜大礼包 魅蓝note6美拍手机||明日手机专营店|40+条评价|
￥259.00￥186.002人拼|haolepo 儿童手机 早教故事手机 迷你小手机 GPS定位手机WIFI AI智能语音 远程定位 桃花粉 经典版（LBS基站定位+SOS呼叫+语音对话）【儿童智能早教机器人手机版】语音对话，百科问答，中英互译，百万海量知识，双向通话，亲情互动||进万亿手机专营店|100+条评价|
￥139.00|飞利浦（PHILIPS） E132X 移动版 老人手机 珠光黑特色手机 京东直发。双卡大字大声男女款老人机学生备用手机支持一键拨号长待机老人机||佳翰鑫手机专营店|200+条评价|
￥218.00|金柏利 001B 迷你手机 超薄 卡片手机 学生小手机 移动联通2G 双卡双待 黑色特色手机 现货速发，支持货到付款，移动联通2G，音乐播放，蓝牙拨号；点击此处购买：电信版||金诚手机专营店|1000+条评价|
￥789.00|华为（HUAWEI） 华为 G9青春版  手机  移动联通电信4G 智能手机 双卡双待 金色 全网通(3G +16G )支持京东货到付款骁龙芯片！3+16G内存！1300万像素 华为 nova 青春版||八连星手机专营店|100+条评价|
￥199.00|守护宝 （上海中兴）L610电信老人机 电信2G 老年手机 学生备用功能机 儒雅黑特色手机电信版CDMA直板老人机老年人手机大字体大按键大音量 长待机老年手机支持电信4G卡||光捷达手机专营店|4200+条评价|
￥198.00￥178.002人拼|飞利浦（PHILIPS） E209J正品超长待机大声大字 移动联通2G 双卡双待直板按键 老人手机 皇家蓝【新品上市】2.4英寸横屏 1600mAh电池 一键拨号 一键SOS求救一键双手电筒老人机||异维手机专营店|70+条评价|
￥2588.00|华为 （HUAWEI） P10 4G智能手机 双卡双待 玫瑰金 全网通( 4G 64G)【新品现货 京东物流 闪电发货】爆款推荐：诺基亚X6后置双摄+骁龙636，新品现货！！||泰业手机专营店|30+条评价|
￥2799.00|华为（HUAWEI） 荣耀V10手机 极光蓝 全网通高配版(6G+64G)6+64G下单立减200领券再减100到手价低至2499 新品畅玩7||新松联手机旗舰店|1.2万+条评价|
￥3699.00|Apple （苹果） iPhone 7 (A1660) 手机 玫瑰金 全网通（32G ROM）标配正品国行假一罚十！拆封或激活后不支持七天无理由退换！美图T8s火热销售中！||恒大和旗舰店|100+条评价|
￥149.00|富可视 InFocus F510 星空蓝 直板按键 超长待机 移动4G+移动/联通2G 双卡双待 老人手机双核处理器！4GB大内存！大电池大音量！设计简洁，一键操作~|||300+条评价|
￥3194.00|全球购APPLE苹果 iPhone6s/6s plus智能手机 移动联通4G港版/美版 6s金色 128G 官换（双网）购前须知：手机双网通是指支持移动，联通 4G网络；三网通是指支持移动，联通，电信 4G网络||CBI国际数码全球购专营店|1000+条评价|
￥865.00|360 N6lite 手机 璀璨金 4GB+32GB全网通4020mAh大电池/5.5英寸全高清屏幕/骁龙630  点击查看vizza||融一手机专营店|100+条评价|
￥168.00|BIHEE 百合I100G 移动/联通 双卡双待 翻盖老人手机 红色特色手机【电信版请点击这里】 大按键大音量大字体 男女老人机||黑蜂手机通讯专营店|100+条评价|
￥149.00|捷语（gofly） 军工电霸触屏手写 三防老人手机 直板按键户外备用超长待机移动联通 迷彩【 京仓直发】按键+触屏，手电筒，充电宝，收音机，大字大声，qq，防摔耐用！||宏乐迪手机专营店|1600+条评价|
￥349.00|UNNO 午诺E5 全网通智能手机 移动联通电信4G老人机 2GB+16GB 双卡双待 升级版 灰色 2+16GB【618限时直降 3期免息】双系统一键切换 智能老人模式  双卡双待||UNNO官方旗舰店|300+条评价|
￥1818.00|小米 现货速发 6X 全网通4G手机红米6X 曜石黑 全网通(6GB+64GB)||话机世界旗舰店|80+条评价|
￥4479.00|全球购三星（SAMSUNG） S9/ S9+ 原装全新港版/韩版/海外版 智能手机4G 黑色 S9 港版 64GB 双卡 全网通4G写心得并且晒单有礼！注意，带票中港联保与不带票价格不同，请知悉，详情咨询客服！||国英生活馆海外专营店|700+条评价|
￥4229.00|华为（HUAWEI） Mate10Pro 手机 银钻灰 全网通(6G+128G)高配【3期免息】6英寸OLED全面屏！四曲面机身！mate10~||聚捷联盛手机旗舰店|400+条评价|
￥1099.00|华为（HUAWEI） 荣耀V9 play 双卡双待 智能手机 铂光金 全网通4G (4GB/32GB)【本商品正在参加春季大促买荣耀手机送荣耀自拍杆】荣耀新品7C热销~||天域手机专营店|100+条评价|
￥138.00|天语（K-Touch） E2 电信老人机 直板按键老年手机 黑色【京东配送 货票同行】2.4英寸 电信老人机 支持快捷拨号 →点击购买移动联通版||天探手机专营店|1500+条评价|
￥149.00|飞利浦（PHILIPS） E132X 移动/联通2G老人手机 直板手机 香槟金【老人特惠】超长待机老人机老年人专用手机男 女直板手机 大字体大按键大音量双卡双待老年手机||随行手机专营店|50+条评价|
￥169.00|SAMWEI S580 移动联通2G老年手机 翻盖女性手机 老人机 学生手机女 粉【京东自营仓配送】翻盖手机 老人手机 老年手机 老人机 老年机 翻盖 学生手机 可爱||奥美莱手机专营店|200+条评价|
￥1099.00|华为（HUAWEI） 畅享8e 4G手机 蓝色 移动版全网通3GB+32GB【新品现货】下单即送指环扣支架+50M流量+大王卡！畅享8火爆抢购||誉广和手机旗舰店|0条评价|
￥2188.00|华为（HUAWEI） 华为 nova2s  4G 智能手机 全面屏 四摄 曜石黑 4GB+64GB(秒杀价)  送无线运动蓝牙耳机  移动4G+   华为 nova3e送蓝牙耳机||银河信业手机专营店|10+条评价|
￥399.00|诺基亚（NOKIA） 230DS 移动联通2G 双卡双待 老人手机老年人手机 银白色【京东直发 货票同行】 大电池长待机 金属后壳蓝牙 老年手机 老年机 诺基亚130||众盛手机专营店|2800+条评价|
￥2999.00|努比亚（nubia） 红魔手机  全面屏 游戏手机 曜石黑6G+64G游戏套餐加量不加价游戏套餐0元购（摇杆！游戏数据线！品牌充电宝）无红魔不成活！@优惠835处理器||博海宇通手机旗舰店|0条评价|
￥199.00|守护宝 上海中兴 ZTE tech CV26 电信版 老人手机 金色特色手机 京东配送，大字体大按键大音量大电池长待机电信版男女款一键拨号老人手机||佳翰鑫手机专营店|200+条评价|
￥2799.00|华为（HUAWEI） 华为荣耀V10 全面屏手机 幻夜黑 全网通高配版(6G+64G)【购机赠199豪礼】荣耀耳机+不限流量大王卡 荣耀10点我进入||恒大和旗舰店|100+条评价|
￥718.00|华为（HUAWEI） 畅享7 手机 香槟金 移动全网通(2G+16G)金属机身，骁龙芯片，3020mAh大电池 畅快玩。玩无界，乐无边。点击查看畅享7S||伟德手机专营店|200+条评价|
￥228.00￥199.002人拼|中兴健康（ZTE Health） 老人手机 L658 移动/联通2G 珍珠红【首款红外测体温的老人机】精准监测体温变化 语音微信 FM  2000毫安大电池长待机||亿源数码手机专营店|1.1万+条评价|
￥1199.00|小米（MI） 小米5X 手机 金色 全网通 4GB+64GB移动版送四重好礼 京东配送变焦双摄/骁龙八核处理器（小米6热销中）||培新数码旗舰店|4500+条评价|
￥98.00|橄榄树（Olive tree） 直板按键老人手机 移动联通2G 双卡双待 三防手机 电信老年机学生机 蓝色 移动联通双卡微信QQ 2000毫安电池 手电筒  震动 收音机 音乐 移动联通双卡双待 电信单卡||橄榄树数码官方旗舰店|1400+条评价|
￥129.00|中兴健康（ZTE Health） L688移动联通 大字体大按键大声音 老人手机中兴手机 星空黑大按键大声音大字体MP3收音机FM手电筒音乐大喇叭老人手机【 移动联通老年机中兴L588】||进万亿手机专营店|100+条评价|
￥2699.00|美图（meitu） T8 4G手机 全网通 魔力橙 4GB+128GB【京东发货 正品保证】美图T8S||誉广和手机旗舰店|100+条评价|
￥5199.00|三星（SAMSUNG） Galaxy S8+（SM-G9550）6.1英寸 全网通手机 双卡双待 谜夜黑 6G+128G618特价促销！全新国行正品，含正规发票，全国联保，机不可失！||顺电手机旗舰店|8条评价|
￥115.00|纽曼（Newman） 纽曼 Newman C5  电信2G老人手机老年机直板按键学生备用 中国红【货到付款】支持2/3/4G电信大小卡，一键拨号QQ微信无震动||欧申达手机专营店|40+条评价|
￥579.00|酷派（Coolpad） 5380CA  全网通 双卡双待4G手机 金色 全网通(3G RAM+16G ROM)标配【正品现货.京东配送】送硅胶.高清贴膜.重低音耳机.指环支架.店铺延保1年||博海宇通手机旗舰店|800+条评价|
￥799.00|华为（HUAWEI） 畅享8e青春版 手机 黑色 全网通 2G+32G【新品现货】 高清全面屏，听筒大音量，智能柔光自拍，32GB大内存三卡槽！荣耀畅玩7A||佳沪手机旗舰店|4条评价|
￥138.00|天语（K-Touch） N1老人机 移动联通老年手机 双卡双待 金色【京东配送 货票同行】 365天只换不修 侧面快捷键 收音机手电筒→新款来电报姓名仅需78||天探手机专营店|1.1万+条评价|
￥2799.00|华为（HUAWEI） 荣耀V10 手机 沙滩金 全网通高配版(6GB+64GB)【白条6期免息：6+64G、6+128G】 现货速发~~新品荣耀10现货~||爵臻手机专营店|700+条评价|
￥199.00|守护宝 （上海中兴）L580老年手机 移动联通 老人手机 学生备用功能机 红色特色手机【京东配送】老人机老年人专用手机男女直板手机大字体大按键大音量老年手机 购买电信版||光捷达手机专营店|5900+条评价|
￥1208.00|360手机 360n6 360 n6 手机 双卡双待 全网通 璀璨金 全网通 (6G+64G)5030mAh大电池/18W快充/5.93英寸全面屏/骁龙630||淘金手机专营店|40+条评价|
￥799.00|华为（HUAWEI） 荣耀7A畅玩7A手机全网通4G全面屏 2GB+32GB 蓝色 官方标配限时◆优惠标配低至799！ 吃鸡手机荣耀10年度旗舰上新抢购！||牧申手机旗舰店|200+条评价|
￥459.00|酷派（Coolpad） 5370 手机 智能老人机移动联通电信4G 智能手机 双卡双待 金色 全网通 2G+16G5.0英寸屏幕，指纹识别，美颜拍照热 新款荣耀599包邮送到家||八连星手机专营店|200+条评价|
￥1188.00|华为（HUAWEI） 华为 HUAWEI nova青春版  全网通4G 手机 双卡双待 魅海蓝（4GRAM+64GROM）移动全网通【京东配送】麒麟658！柔光护眼屏，双面弧面玻璃！【荣耀9青春版】||OKSJ手机旗舰店|200+条评价|
￥89.00|誉品（YEPEN） YP99电霸 老人手机 移动/联通军工路虎 老年机三防直板双卡双待 黑银 官方标配历史低价！大屏三防老人机 手电筒 防摔老年手机 充电宝功能户外备用直板||誉品手机官方旗舰店|20+条评价|
￥719.00|小米（MI） 红米5A手机 全网通4G移动联通电信版 智能老人机手机 双卡双待 全网通 香槟金 送大字软件+教程礼包【京东配送 内置简易桌面 适合爸妈使用】5英寸屏幕 2+16G 1300万摄像 大字体||多如意数码专营店|1000+条评价|
￥689.00|魅族（MEIZU） 魅族 魅蓝 6 手机 智能老人手机 月光银色 全网通3G+32G限时特惠！32G版本送荣耀原装耳机+指环扣||掌视界数码旗舰店|90+条评价|
￥625.00|小米（MI） 小米 红米note5A 手机 香槟金 移动全网通（2GB 16GB）5.5英寸大屏 | 轻薄好手感 | 骁龙处理器 | 推荐：【小米6X】新品上市，现货速发。||伟德手机专营店|1400+条评价|
￥199.00￥179.002人拼|守护宝 （上海中兴）F666 三防军工直板超长待机移动联通老年机老人手机 黑色 联通移动2G抗震防摔三防品质 LED高亮手电 超长待机60天||爱优创杰手机专营店|200+条评价|
￥138.00|天语（K-Touch） N1 老人机 双卡双待 直板按键备用老年手机 金色365天只换不修 高性价比 侧面快捷键  FM收音机 手电筒一键解锁 大字体大声音老年手机||天探手机旗舰店|70+条评价|
￥89.00|纽曼 Newman X6 红色 移动联通2G 老人手机 直板按键功能机 双卡双待【618手机大促】6月1日-2日百款手机秒杀！ 618元神券放送！上亿神券派不停！新品手机大量到货！猛戳享福利||纽曼京东自营官方旗舰店|4100+条评价|
￥1999.00|华为（HUAWEI） nova3e 全面屏手机 移动全网通 克莱因蓝 （4G+64G）前置2400万自然美妆，后置1600万虚化双摄，新一代全面屏！购买华为nova3e全网通||优爱特手机旗舰店|40+条评价|
￥299.00|诺基亚（NOKIA）  216 DS 移动联通2G 双卡双待 老人老年手机儿童学生备用功能机 黑色内含原装耳机【京东配送 货票同行】 匠心设计，稳重不失活泼，前后摄像头，定格美好瞬间！||众盛手机专营店|2500+条评价|
￥3299.00|小米（MI） 小米8手机 黑色 全网版（6GB+64GB）赠耳机+自拍杆+支架+红包6月5日-15发货具体参数图片以官网发小米8SE销售中||聚捷联盛手机旗舰店|0条评价|
￥588.00|华为（HUAWEI） 荣耀 畅玩6 全网通4G 移动联通电信版 老人机手机 双卡双待 金色 全网通移动4G+ 2GB+16GB【新品上市 优惠购 】5英寸 3+32G 骁龙芯片！金属机身！享看又享玩！||霞樱手机专营店|100+条评价|
￥238.00|金柏利 001C 移动联通2G 迷你卡片手机 超薄 学生小手机 双卡双待 蓝色特色手机 品质好|物流快|支持移动联通2G3G4G卡音乐播放|蓝牙拨号点此处购买：电信版||金诚腾达手机专营店|500+条评价|
￥1248.00|SHARP 夏普  AQUOS (夏普)S2 全面屏智能手机 全网通 移动联通电信4G手机 双卡双待 伯爵蓝 (4G RAM+64G ROM)支持NFC【京东配送】美人尖5.5英寸异形全面屏！骁龙630芯片！||众盛手机专营店|70+条评价|
￥845.00|小米（MI） 红米5 手机 玫瑰金 全网通（3G RAM+32G ROM）【店长推荐4+32超值价】全面屏，前置柔光自拍，3300mAh，骁龙八核！看红米5Plus||易道手机专营店|1500+条评价|
￥94.00|飞利浦（PHILIPS） E105 移动联通2G 双卡双待 老人手机 学生备用功能机 陨石黑特色手机 货量较大1-3日后陆续发出【北京发货，全国联保】飞利浦新款E186A功能机||品创手机专营店|40+条评价|
￥238.00|金柏利 001C 迷你手机 超薄 卡片手机 学生手机超小 移动/联通 双卡双待 蓝色特色手机 现货速发，支持货到付款，移动联通2G，音乐播放，蓝牙拨号；点击此处购买：电信版||金诚手机专营店|300+条评价|
￥4599.00|Apple 苹果 iPhone 8手机 红色 全网通64G【现货速发】店长推荐iPhone8plus更优惠~||聚捷联盛手机旗舰店|100+条评价|
￥958.00|小米（MI） 红米S2 手机 金色 全网通3+32G新品预订！前置1600万，后置1200万AI双摄，骁龙八核625！游戏手机首选黑鲨！||牧申手机旗舰店|100+条评价|
￥988.00|华为 （HUAWEI）nova 双卡双待手机 香槟金（白） 4GB 64GB 全网通【新品现货 京东物流 闪电发货】爆款推荐：诺基亚X6后置双摄+骁龙636，新品现货！！||泰业手机专营店|10+条评价|
￥299.00|爱户外（ioutdoor） F1 移动/联通 直板按键防水三防老人手机  双卡双待 黑色京东配送-海外知名三防手机品牌制造商-CCTV（发现品牌）栏目组推荐||爱户外手机官方旗舰店|300+条评价|
￥238.00￥208.002人拼|海尔（Haier） M360C 电信老人机 老年电信手机直板按键大屏学生迷你小手机 横屏备用老人手机 黑色 官方标配限量送座充！大品牌爱心老人手机电信版 超长待机 评价晒单有好礼||久城手机专营店|1000+条评价|
￥339.00|AGM M2 全网通三防老人手机电信移动联通 双卡双待 特色手机 户外防水 黑色吴京代言 军工品质防水防摔 10天超长待机 备用机||三防手机专营店|9条评价|
￥1599.00|华为（HUAWEI） 华为  荣耀9 青春版 手机 全网通 珠光白 4GB+64GB高配送移动电源+原装自拍杆+荣耀耳机+壳膜套装! 荣耀7X热卖中||世纪金联手机专营店|400+条评价|
￥2199.00|华为（HUAWEI） 华为麦芒6手机 曜石黑 全网通4G(4G+64G)标配版下单立减600元到手价仅1599！赠送适配壳膜 指环支架等好礼！查看华为P10||牧申手机旗舰店|500+条评价|
￥618.00|小米（MI） 小米 红米5A  全网通版4G智能手机 铂银灰【京东自营 配送】 5.0英寸屏幕，高通骁龙处理器，1300万摄像头 红米5plus全面屏||银河信业手机专营店|90+条评价|
